pathway	pval	padj	log2err	ES	NES	size	leadingEdge
MODULE_145	0.810408921933085	0.930262328659209	0.0519512476197082	-0.451347737049143	-0.755231901121929	2	CACNG4
MODULE_147	0.368015414258189	0.810290253225036	0.0940503465727813	-0.816901408450704	-1.10206701758891	1	PIF1
MODULE_148	0.173410404624277	0.793789243401426	0.14551614609036	-0.915492957746479	-1.2350751059186	1	AKR1C3
MODULE_15	0.173410404624277	0.793789243401426	0.14551614609036	-0.915492957746479	-1.2350751059186	1	AKR1C3
MODULE_154	0.599653379549393	0.887985136251032	0.0628003977812234	-0.473192850545393	-0.913296503962965	3	AKR1C3
MODULE_156	0.48747591522158	0.847518806599479	0.0785029047348687	-0.753521126760563	-1.01656181794839	1	CACNG4
MODULE_16	0.4890625	0.847518806599479	0.0676760401641789	-0.394979290041262	-0.975813695363814	6	TK1, SOX10, KIF11, CCNF, ARID3A
MODULE_162	0.269776876267748	0.796236692250557	0.116739204791222	0.852112676056338	1.17380759902991	1	SLC6A1
MODULE_163	0.370879120879121	0.810290253225036	0.115734447701689	0.395501980481519	1.07585876597532	6	ENTREP1, P2RY1, DPF3
MODULE_164	0.957610789980732	0.979716024340771	0.0459538081039063	-0.52112676056338	-0.70304275259982	1	BIRC5
MODULE_165	0.95131845841785	0.979716024340771	0.0486034247259069	0.528169014084507	0.727566693613581	1	DBN1
MODULE_169	0.971602434077079	0.979716024340771	0.0476387259290825	0.514084507042254	0.708164915117219	1	KLF10
MODULE_17	0.388254486133768	0.812907830342577	0.0817515582532145	-0.463768115942029	-1.0643376553989	5	TK1, TTK, ARID3A, TFAP4, C5orf15
MODULE_170	0.720081135902637	0.930262328659209	0.0615706755421678	0.619718309859155	0.853678253839935	1	VWF
MODULE_171	0.48747591522158	0.847518806599479	0.0785029047348687	-0.753521126760563	-1.01656181794839	1	CACNG4
MODULE_174	0.202602230483271	0.793789243401426	0.130777137971974	-0.737938449296248	-1.23477889047728	2	COL1A2
MODULE_177	0.486988847583643	0.847518806599479	0.0766746872490091	-0.602836879432624	-1.00871590826374	2	BGN, UBE2S
MODULE_179	0.528596187175043	0.847518806599479	0.0689567351672811	-0.507142857142857	-0.978822477779445	3	PIF1, BGN, ZDHHC2
MODULE_18	0.109774436090226	0.793789243401426	0.163180127180689	-0.529456479350371	-1.40426976548194	7	MFAP2, TK1, SOX10, KIF11, KIFC1, CCNF
MODULE_180	0.429368029739777	0.847518806599479	0.0833634065110386	-0.617205872783408	-1.03275928164248	2	PRLR
MODULE_181	0.240901213171577	0.793789243401426	0.11378726182188	-0.614285714285714	-1.18561595900045	3	REPS2, SOX10, CCNF
MODULE_182	0.971602434077079	0.979716024340771	0.0476387259290825	0.514084507042254	0.708164915117219	1	KLF10
MODULE_183	0.683569979716024	0.922131314918932	0.0640703750499722	0.654929577464789	0.902182700080841	1	HNRNPUL1
MODULE_188	0.810408921933085	0.930262328659209	0.0519512476197082	-0.451347737049143	-0.755231901121929	2	CACNG4
MODULE_19	0.025539512817133	0.527491345123747	0.352487857583619	-0.833021266460096	-1.60779143114256	3	MXRA5, COL1A2
MODULE_192	0.12639405204461	0.793789243401426	0.169570644405628	-0.779753779387712	-1.30474771639294	2	DLX5
MODULE_195	0.368015414258189	0.810290253225036	0.0940503465727813	-0.816901408450704	-1.10206701758891	1	PIF1
MODULE_196	0.61849710982659	0.887985136251032	0.066436413766281	-0.690140845070423	-0.93105661830787	1	KIF11
MODULE_197	0.0522022838499184	0.696778140293638	0.252961123069611	-0.654845769568551	-1.50285668003448	5	DLX5, MYT1, HOXC6
MODULE_198	0.00935290744600385	0.421363112913012	0.380730400722792	-0.880645119339673	-1.69970891951973	3	DLX5, MYT1
MODULE_2	0.08125	0.782793414763675	0.195789002148949	-0.591207265223219	-1.46060353225896	6	JCHAIN, COL1A2, TLE2, SOX10
MODULE_20	0.535496957403651	0.847518806599479	0.0762797180809272	0.71830985915493	0.98949070331447	1	PLCG1
MODULE_205	0.169657422512235	0.793789243401426	0.134273452883202	-0.572463768115942	-1.31379179338302	5	SCAND3, PRLR, CACNG4, KIFC1, ARID3A
MODULE_206	0.434077079107505	0.847518806599479	0.0875697115548511	0.76056338028169	1.04769603880356	1	COL4A5
