pathway	pval	padj	log2err	ES	NES	size	leadingEdge
BIOCARTA_RB_PATHWAY	0.308362369337979	0.757186858316222	0.0985499803531691	-0.58580277062419	-1.13242406305117	3	MYT1, CDC25A
BIOCARTA_RNAPOL3_PATHWAY	0.718685831622177	0.757186858316222	0.062249042949858	0.633802816901408	0.858320251177394	1	TBP
BIOCARTA_SLRP_PATHWAY	0.590822179732314	0.757186858316222	0.0683110858318647	-0.704225352112676	-0.95642933049947	1	BGN
BIOCARTA_SRCRPTP_PATHWAY	0.548757170172084	0.757186858316222	0.072003313661988	-0.711267605633803	-0.965993623804465	1	CDC25A
BIOCARTA_TCR_PATHWAY	0.568788501026694	0.757186858316222	0.0738052724171275	0.71830985915493	0.97276295133438	1	PLCG1
BIOCARTA_TOLL_PATHWAY	0.616016427104723	0.757186858316222	0.0697792517076235	0.690140845070423	0.934615384615385	1	PPARA
BIOCARTA_TPO_PATHWAY	0.568788501026694	0.757186858316222	0.0738052724171275	0.71830985915493	0.97276295133438	1	PLCG1
BIOCARTA_TRKA_PATHWAY	0.568788501026694	0.757186858316222	0.0738052724171275	0.71830985915493	0.97276295133438	1	PLCG1
BIOCARTA_VEGF_PATHWAY	0.568788501026694	0.757186858316222	0.0738052724171275	0.71830985915493	0.97276295133438	1	PLCG1
BIOCARTA_VIP_PATHWAY	0.568788501026694	0.757186858316222	0.0738052724171275	0.71830985915493	0.97276295133438	1	PLCG1
BIOCARTA_VITCB_PATHWAY	0.472279260780287	0.757186858316222	0.0835990603684159	0.76056338028169	1.02998430141287	1	COL4A5
