pathway	pval	padj	log2err	ES	NES	size	leadingEdge
BIOCARTA_ERK5_PATHWAY	0.827083333333333	0.974166666666667	0.0562940749700968	0.590566037735849	0.780910464086671	1	PLCG1
BIOCARTA_ERK_PATHWAY	0.408997955010225	0.974166666666667	0.0913924325943768	0.64305451954013	1.06555103704529	2	EGFR
BIOCARTA_ERYTH_PATHWAY	0.03287056923218	0.609931673530451	0.321775918075361	-0.984905660377358	-1.33709342577436	1	IL6
BIOCARTA_ETS_PATHWAY	0.652091254752852	0.974166666666667	0.0632191170859458	-0.665094339622642	-0.902922284646479	1	ETS1
BIOCARTA_EXTRINSIC_PATHWAY	0.511406844106464	0.974166666666667	0.0753093764172773	-0.720754716981132	-0.97848599357434	1	PROS1
BIOCARTA_FAS_PATHWAY	0.573099415204678	0.974166666666667	0.0707899094502623	-0.572389372521607	-0.94112737393179	2	CASP8
BIOCARTA_FCER1_PATHWAY	0.827083333333333	0.974166666666667	0.0562940749700968	0.590566037735849	0.780910464086671	1	PLCG1
BIOCARTA_FIBRINOLYSIS_PATHWAY	0.348927875243665	0.974166666666667	0.0978773277424561	-0.677998111425874	-1.1147701420904	2	PLAU, PLAT
BIOCARTA_G1_PATHWAY	0.411530815109344	0.974166666666667	0.0894366833718621	-0.559108611814726	-1.06558384144871	3	CDC25A, CDK4
BIOCARTA_G2_PATHWAY	0.198807157057654	0.974166666666667	0.137250779610133	-0.662632368247738	-1.26288583202804	3	MYT1, CDC25A
BIOCARTA_GABA_PATHWAY	0.597916666666667	0.974166666666667	0.072003313661988	0.723584905660377	0.95680243762696	1	GPHN
BIOCARTA_GHRELIN_PATHWAY	0.435361216730038	0.974166666666667	0.0838361057159929	-0.763207547169811	-1.0361193308922	1	IGFBP4
BIOCARTA_GH_PATHWAY	0.827083333333333	0.974166666666667	0.0562940749700968	0.590566037735849	0.780910464086671	1	PLCG1
BIOCARTA_GLEEVEC_PATHWAY	0.97270955165692	0.985284664830119	0.04577044581081	-0.335221907459868	-0.55117465242631	2	MYC, BCR
BIOCARTA_GPCR_PATHWAY	0.827083333333333	0.974166666666667	0.0562940749700968	0.590566037735849	0.780910464086671	1	PLCG1
BIOCARTA_HER2_PATHWAY	0.559454191033138	0.974166666666667	0.072003313661988	-0.579359565995842	-0.952587824099312	2	IL6
BIOCARTA_HES_PATHWAY	0.680608365019011	0.974166666666667	0.0611692626746689	-0.65188679245283	-0.884991913036478	1	HEY2
BIOCARTA_HIF_PATHWAY	0.725	0.974166666666667	0.0625237414724762	0.654716981132075	0.86573779884369	1	EDN1
BIOCARTA_HIVNEF_PATHWAY	0.648114901256733	0.974166666666667	0.0607719451853533	-0.348815165876777	-0.854139556710164	6	CASP8, APAF1, ACTG1, CFLAR, PSEN2, RIPK1
BIOCARTA_HSP27_PATHWAY	0.819391634980989	0.974166666666667	0.0524827622635459	-0.583018867924528	-0.791497832498616	1	APAF1
BIOCARTA_HSWI_SNF_PATHWAY	0.918250950570342	0.979891877637131	0.0472587336673259	-0.533962264150943	-0.724899309375755	1	TBP
BIOCARTA_IL10_PATHWAY	0.03287056923218	0.609931673530451	0.321775918075361	-0.984905660377358	-1.33709342577436	1	IL6
BIOCARTA_IL12_PATHWAY	0.803680981595092	0.974166666666667	0.0567672387487446	0.472262027026581	0.782545301159155	2	IL12RB2
BIOCARTA_IL17_PATHWAY	0.03287056923218	0.609931673530451	0.321775918075361	-0.984905660377358	-1.33709342577436	1	IL6
BIOCARTA_IL1R_PATHWAY	0.03287056923218	0.609931673530451	0.321775918075361	-0.984905660377358	-1.33709342577436	1	IL6
BIOCARTA_IL2RB_PATHWAY	0.803118908382066	0.974166666666667	0.0545680646670941	-0.46742209631728	-0.768539304087391	2	MYC, CFLAR
BIOCARTA_IL5_PATHWAY	0.179337231968811	0.974166666666667	0.143758989039275	-0.752444797816364	-1.23717600394619	2	IL6
BIOCARTA_IL6_PATHWAY	0.03287056923218	0.609931673530451	0.321775918075361	-0.984905660377358	-1.33709342577436	1	IL6
BIOCARTA_INFLAM_PATHWAY	0.179337231968811	0.974166666666667	0.143758989039275	-0.752444797816364	-1.23717600394619	2	IL6
BIOCARTA_INTEGRIN_PATHWAY	0.710416666666667	0.974166666666667	0.0635007968065945	0.665094339622642	0.879459867701443	1	BCR
BIOCARTA_INTRINSIC_PATHWAY	0.970760233918129	0.985284664830119	0.0458620343117985	-0.341831916902738	-0.562042885009365	2	PROS1, COL4A5
BIOCARTA_ION_PATHWAY	0.827083333333333	0.974166666666667	0.0562940749700968	0.590566037735849	0.780910464086671	1	PLCG1
BIOCARTA_KERATINOCYTE_PATHWAY	0.42685370741483	0.974166666666667	0.0878312634480124	0.530773796751236	1.03487943965887	3	EGFR
BIOCARTA_LAIR_PATHWAY	0.03287056923218	0.609931673530451	0.321775918075361	-0.984905660377358	-1.33709342577436	1	IL6
BIOCARTA_LDL_PATHWAY	0.03287056923218	0.609931673530451	0.321775918075361	-0.984905660377358	-1.33709342577436	1	IL6
BIOCARTA_LYM_PATHWAY	0.48125	0.974166666666667	0.0833634065110386	0.779245283018868	1.03040262513673	1	MADCAM1
BIOCARTA_MALATEX_PATHWAY	0.577946768060836	0.974166666666667	0.069119845655101	-0.69811320754717	-0.947748213671482	1	ME1
BIOCARTA_MAL_PATHWAY	0.768060836501901	0.974166666666667	0.0554793308704233	-0.600943396226415	-0.815831908255046	1	DIAPH1
BIOCARTA_MAPK_PATHWAY	0.862823061630219	0.979891877637131	0.0521630305460055	-0.347826086956522	-0.662908511983398	3	MYC, MAP4K3, RIPK1
BIOCARTA_MCALPAIN_PATHWAY	0.0895833333333333	0.880024509803922	0.216542836735348	0.959433962264151	1.26866763893953	1	EGFR
BIOCARTA_MCM_PATHWAY	0.63220675944334	0.974166666666667	0.0668966276500666	-0.46276362361235	-0.881963592245612	3	CDC6, CDT1
