pathway	pval	padj	log2err	ES	NES	size	leadingEdge
BIOCARTA_RAC1_PATHWAY	0.826429980276134	0.981932555868329	0.05378728077603	0.579896907216495	0.781412651312193	1	ARFIP2
BIOCARTA_RACCYCD_PATHWAY	0.617702448210923	0.962938406581511	0.0653834195468773	-0.429775065438173	-0.893369524524839	4	CDK4, CCND1, E2F1
BIOCARTA_RANBP2_PATHWAY	0.931451612903226	0.981932555868329	0.0492917662312669	-0.538659793814433	-0.719476744186047	1	RAN
BIOCARTA_RANMS_PATHWAY	0.464491362763916	0.918633471441255	0.0808589150280032	-0.539586919104991	-1.01648672805276	3	AURKA, KPNA2, RAN
BIOCARTA_RAN_PATHWAY	0.931451612903226	0.981932555868329	0.0492917662312669	-0.538659793814433	-0.719476744186047	1	RAN
BIOCARTA_RARRXR_PATHWAY	0.662551440329218	0.962938406581511	0.0662842187012672	0.51676698194325	0.870580137251426	2	TBP, RARA
BIOCARTA_RAS_PATHWAY	0.644970414201183	0.962938406581511	0.0655321029282414	0.664089347079038	0.894862191799	1	HRAS
BIOCARTA_RB_PATHWAY	0.0245516787514571	0.754087275937612	0.352487857583619	-0.80895008605852	-1.52391949660223	3	MYT1, CDC25A, CDK4
BIOCARTA_RECK_PATHWAY	0.717054263565892	0.977630537741086	0.0596037042575973	-0.529030067347141	-0.851693618684028	2	MMP9
BIOCARTA_RHODOPSIN_PATHWAY	0.581854043392505	0.962938406581511	0.070619624712259	0.691580756013746	0.931906939713059	1	SLC25A22
BIOCARTA_RHO_PATHWAY	0.654510556621881	0.962938406581511	0.0635007968065945	-0.465576592082616	-0.877064306023197	3	VCL, DIAPH1, PFN1
BIOCARTA_RNAPOL3_PATHWAY	0.90138067061144	0.981932555868329	0.0497903187820785	0.5446735395189	0.733949068047304	1	TBP
BIOCARTA_SAM68_PATHWAY	0.644970414201183	0.962938406581511	0.0655321029282414	0.664089347079038	0.894862191799	1	HRAS
BIOCARTA_SARS_PATHWAY	0.974358974358974	0.99232245681382	0.0462302524077616	0.510309278350515	0.687643133154729	1	FBL
BIOCARTA_SHH_PATHWAY	0.940828402366864	0.981932555868329	0.0478299633114229	0.525773195876289	0.708480803856388	1	PRKAR2A
BIOCARTA_SKP2E2F_PATHWAY	0.756048387096774	0.977630537741086	0.0589694466690997	-0.620274914089347	-0.828488372093024	1	E2F1
BIOCARTA_SLRP_PATHWAY	0.0833333333333333	0.822222222222222	0.216542836735348	-0.827171109200344	-1.3316754542865	2	LUM, BGN
BIOCARTA_SM_PATHWAY	0.921370967741935	0.981932555868329	0.0497903187820785	-0.543814432989691	-0.726361689106487	1	SNRPF
BIOCARTA_SODD_PATHWAY	0.284274193548387	0.822222222222222	0.112843355675562	-0.862542955326461	-1.15208078335373	1	CASP8
BIOCARTA_SPPA_PATHWAY	0.717255717255717	0.977630537741086	0.0629394692018967	0.419049729417387	0.818279625197834	3	PRKCB, HRAS
BIOCARTA_SPRY_PATHWAY	0.296296296296296	0.82238577608948	0.11146266692298	0.685122436353028	1.15420296867912	2	EGFR
BIOCARTA_SRCRPTP_PATHWAY	0.958419958419958	0.99232245681382	0.0493910105981501	0.296486635285903	0.578950314883198	3	PRKCB
BIOCARTA_STATHMIN_PATHWAY	0.929313929313929	0.981932555868329	0.0508054139066364	0.319277108433735	0.62345333807192	3	CAMK4, PRKAR2A, CCNB1
BIOCARTA_STEM_PATHWAY	0.0209631817866663	0.754087275937612	0.352487857583619	-0.993127147766323	-1.3264993880049	1	IL6
BIOCARTA_SUMO_PATHWAY	0.891518737672584	0.981932555868329	0.0502948063662358	0.552405498281787	0.744367903398133	1	UBE2I
BIOCARTA_TCRA_PATHWAY	0.246124031007752	0.822222222222222	0.119887845115423	-0.732588134135856	-1.17940487219553	2	HLA-DRB5, HLA-DRB1
BIOCARTA_TCR_PATHWAY	0.214137214137214	0.822222222222222	0.135002033828631	0.629087779690189	1.22842153674009	3	PRKCB, HRAS, PLCG1
BIOCARTA_TCYTOTOXIC_PATHWAY	0.909274193548387	0.981932555868329	0.0503964322442957	-0.54639175257732	-0.729804161566708	1	ITGB2
BIOCARTA_TEL_PATHWAY	0.541152263374486	0.962938406581511	0.0764767053228531	0.580284252442317	0.977585569101919	2	EGFR
BIOCARTA_TERT_PATHWAY	0.451612903225806	0.918633471441255	0.0850427463764322	-0.776632302405498	-1.03733170134639	1	MYC
BIOCARTA_TFF_PATHWAY	0.442827442827443	0.918633471441255	0.0878312634480124	0.528264881221019	1.03154436971408	3	EGFR
BIOCARTA_TH1TH2_PATHWAY	0.746361746361746	0.977630537741086	0.0610363728309177	0.407422468527192	0.795575039046366	3	IL12RB2
BIOCARTA_THELPER_PATHWAY	0.909274193548387	0.981932555868329	0.0503964322442957	-0.54639175257732	-0.729804161566708	1	ITGB2
BIOCARTA_TNFR1_PATHWAY	0.286821705426357	0.822222222222222	0.109684061970549	-0.711092003439381	-1.14479792172031	2	CASP8, LMNB1
BIOCARTA_TOLL_PATHWAY	0.982248520710059	0.99232245681382	0.0458620343117985	0.504295532646048	0.679539594548529	1	MYD88
BIOCARTA_TPO_PATHWAY	0.214137214137214	0.822222222222222	0.135002033828631	0.629087779690189	1.22842153674009	3	PRKCB, HRAS, PLCG1
BIOCARTA_TRKA_PATHWAY	0.214137214137214	0.822222222222222	0.135002033828631	0.629087779690189	1.22842153674009	3	PRKCB, HRAS, PLCG1
BIOCARTA_TSP1_PATHWAY	0.241935483870968	0.822222222222222	0.12384217120105	-0.88659793814433	-1.18421052631579	1	CD36
BIOCARTA_UCALPAIN_PATHWAY	0.88477366255144	0.981932555868329	0.0525898950623616	0.4067067927773	0.685165399201205	2	ACTN2, ITGB1
BIOCARTA_VEGF_PATHWAY	0.214137214137214	0.822222222222222	0.135002033828631	0.629087779690189	1.22842153674009	3	PRKCB, HRAS, PLCG1
BIOCARTA_VIP_PATHWAY	0.838771593090211	0.981932555868329	0.0518457624865066	-0.37263339070568	-0.701975683009324	3	MYC, PRKAR2A, PLCG1
BIOCARTA_WNT_PATHWAY	0.284883720930233	0.822222222222222	0.110122263835536	-0.712811693895099	-1.14756647775833	2	MYC, CCND1
