pathway	pval	padj	log2err	ES	NES	size	leadingEdge
MODULE_229	0.818181818181818	0.934400826446281	0.053347785067549	0.583941605839416	0.782811522196727	1	TFAP4
MODULE_23	0.617234468937876	0.877337674082113	0.0684714904492087	0.525053859007671	0.898487544369129	2	AKR1C3
MODULE_233	0.796905222437137	0.915302569770655	0.0545680646670941	0.591240875912409	0.792596666224186	1	UBE2S
MODULE_234	0.255670103092783	0.821933085501859	0.121543282035469	-0.875912408759124	-1.17229129662522	1	DLX5
MODULE_235	0.2321083172147	0.821933085501859	0.12384217120105	0.89051094890511	1.19378757135001	1	AKR1C3
MODULE_237	0.673114119922631	0.877337674082113	0.0625237414724762	0.642335766423358	0.861092674416399	1	ATM
MODULE_238	0.696252465483235	0.877337674082113	0.0618406035753285	-0.505738132331642	-0.858643606186792	2	CACNG4
MODULE_24	0.213754646840149	0.821933085501859	0.126875729929857	-0.623302570664587	-1.22164821842489	3	MFAP2, COL1A2
MODULE_240	0.303092783505155	0.821933085501859	0.110122263835536	-0.854014598540146	-1.14298401420959	1	CACNG4
MODULE_241	0.380670611439842	0.837647265693687	0.0934449219410994	-0.642435993614907	-1.0907296148671	2	COL1A2
MODULE_242	0.0721442885771543	0.821933085501859	0.237793834423688	0.823529411764706	1.4092476537372	2	SOX10, REPS2
MODULE_243	0.303092783505155	0.821933085501859	0.110122263835536	-0.854014598540146	-1.14298401420959	1	CACNG4
MODULE_244	0.12453531598513	0.821933085501859	0.170932335370056	-0.696296296296296	-1.36471301403306	3	TTK, TK1, KIF11
MODULE_248	0.694280078895464	0.877337674082113	0.0619762736001998	-0.507352941176471	-0.861385233130035	2	GRB10, PLCG1
MODULE_252	0.285996055226824	0.821933085501859	0.11101149245045	-0.676470588235294	-1.14851364417338	2	DLX5, BIRC5
MODULE_253	0.62680412371134	0.877337674082113	0.069119845655101	-0.686131386861314	-0.91829484902309	1	KIF11
MODULE_254	0.645360824742268	0.877337674082113	0.0676760401641789	-0.671532846715328	-0.898756660746002	1	BIRC5
MODULE_255	0.50185873605948	0.847677360907188	0.0751181635276301	-0.50523265543979	-0.990235886160391	3	PIF1
