ensgene baseMean log2FoldChange lfcSE stat pvalue padj
ENSG00000278254 7.6445770629193 -4.69764135713736 1.04589900143092 -4.49148660693851 0.00000707277492483694 0.00188146369381147
ENSG00000113758 272.839424253123 -1.26345156827617 0.282938121699733 -4.46546955456574 0.00000798933335829279 0.00203419840635503
ENSG00000197451 141.296789741923 -1.02011150683705 0.229159537884251 -4.45153414191432 0.00000852589736538926 0.0021105148436574
ENSG00000141380 197.588081387196 -1.98584672847978 0.446957558001526 -4.44303199023876 0.0000088699971540209 0.00216561588049472
ENSG00000075461 141.306023275527 -2.6882387592811 0.606050214922634 -4.43567000405118 0.00000917863623556178 0.0021771418049287
ENSG00000113368 63.0519925514561 -1.93085117188586 0.435541612659495 -4.43321858523629 0.00000928366589096008 0.0021771418049287
ENSG00000172236 10.0565999243476 -3.55911109947134 0.802447614180213 -4.43531893743288 0.00000919360752640517 0.0021771418049287
ENSG00000124766 477.053872209373 -2.38641077760955 0.53923979778459 -4.42550936969761 0.00000962149802466351 0.0022270644064101
ENSG00000106538 37.5721138036398 -2.12442848358351 0.481378399206573 -4.41321938642257 0.0000101844698790114 0.00227034559925385
ENSG00000153395 199.600950029037 -1.26367257369652 0.286127358852252 -4.41646887164344 0.0000100326340918826 0.00227034559925385
ENSG00000213563 50.0922080261032 -1.6174366428745 0.366509000050153 -4.41308847164237 0.0000101906327745221 0.00227034559925385
ENSG00000071575 444.255232529121 -1.7218744843879 0.391444550870824 -4.39876983996162 0.0000108866206420529 0.00236624682565011
ENSG00000088325 48.586106159583 -2.40498703475386 0.546623903290544 -4.39971069738521 0.0000108395288488068 0.00236624682565011
ENSG00000037965 9.62815574140711 -3.15607607058888 0.720828084829927 -4.37840330726504 0.0000119551961144636 0.0025366364327153
ENSG00000038427 522.184725053813 -1.97038674016406 0.451266988064848 -4.36634363309756 0.0000126343659917784 0.00264920358907607
ENSG00000277224 10.3206379536783 -2.53408914578906 0.581247463017775 -4.35974229054237 0.0000130215705224344 0.0026676258784063
ENSG00000076003 33.6890354844608 -1.47548833542639 0.339649090630492 -4.34415511811745 0.0000139812701394027 0.00270856714885406
ENSG00000101447 6.45134886461689 -2.54494138399723 0.585187043240465 -4.34893665776442 0.0000136799213783288 0.00270856714885406
ENSG00000186185 39.8112960906904 -2.53906347128812 0.583559836236224 -4.35099078727604 0.0000135523747097767 0.00270856714885406
ENSG00000164611 16.1439045450698 -1.97143963617116 0.45462678077721 -4.3363913423685 0.000014484097519193 0.0027758072052105
ENSG00000117399 20.7351576970179 -1.68849350648864 0.389932141274563 -4.33022397427793 0.0000148957757003441 0.0027946043190235
ENSG00000139289 348.554847924089 -1.78753755953346 0.412798036229303 -4.33029569583638 0.0000148909247230487 0.0027946043190235
ENSG00000180806 6.27628197084271 -3.39509979881777 0.785532036213913 -4.32203862134176 0.0000154594118885626 0.00284054740298815
ENSG00000168256 98.2267317966952 -1.10625147088882 0.25708097591947 -4.30312459695717 0.0000168406079517548 0.00303181975276895
ENSG00000005448 16.1450645203239 -1.23324008620421 0.287370835135934 -4.29145875440303 0.0000177503176236795 0.00306149217281047
ENSG00000088882 54.4925487300276 -2.46761470870614 0.576324672178171 -4.28163989471421 0.0000185521033814452 0.00306149217281047
ENSG00000113739 40.7710370271579 -2.61723679056534 0.61072778671972 -4.28543918825567 0.0000182378532464263 0.00306149217281047
ENSG00000116157 14.3156302787667 -1.60752902698623 0.375461964732741 -4.28146970394323 0.0000185663003461353 0.00306149217281047
ENSG00000124212 16.9029539704708 -2.05338401272238 0.479008614630946 -4.28673712748239 0.0000181316640502637 0.00306149217281047
ENSG00000130600 267.749749285934 -4.53362140340393 1.05696377850674 -4.28928738675315 0.0000179247311914095 0.00306149217281047
ENSG00000140682 86.0041791799255 -1.98251085691583 0.462777314159469 -4.28394131747063 0.0000183611359559803 0.00306149217281047
ENSG00000145908 16.7545924844339 -1.77842282348864 0.415673465753282 -4.27841315361757 0.0000188230402602773 0.00306149217281047
ENSG00000176531 23.6198260300179 -1.59828596531427 0.373294902409379 -4.28156386545424 0.0000185584443077744 0.00306149217281047
ENSG00000184897 202.958280503924 -1.07769687377375 0.250916484927761 -4.29504212959152 0.0000174660164919734 0.00306149217281047
ENSG00000130726 241.318776130451 -1.00771234180545 0.235695189235766 -4.27548964861321 0.0000190717662779685 0.00306230712047057
ENSG00000112578 14.5388783424078 -1.54378318470204 0.361783508365073 -4.26714637070804 0.000019798926341783 0.00315068093026426
ENSG00000149328 19.5878277167403 -2.29602036951588 0.538611197545245 -4.26285301898687 0.000020183328358829 0.00318342886141071
ENSG00000112559 45.0537473575523 -2.26813248568233 0.53297593682275 -4.25560016687327 0.0000208488997966134 0.00325956088662316
ENSG00000106462 36.1174902020525 -2.04578250112576 0.48163394979602 -4.24758782472078 0.000021608446833002 0.00332006334400513
ENSG00000136261 62.3807092214939 -1.48444002711605 0.351464302136183 -4.22358691364583 0.0000240444583727155 0.00366277249211034
ENSG00000173894 19.679001099727 -2.68181685766845 0.636160621261816 -4.21562851901946 0.0000249083490354097 0.00374524388222215
ENSG00000117122 18.251681903359 -3.20922613815284 0.762443912493756 -4.20913077744472 0.0000256354985945475 0.00378050306459565
ENSG00000145386 10.8306693583912 -1.95231642720975 0.46385826450397 -4.20886416521536 0.0000256657617020745 0.00378050306459565
ENSG00000164107 6.15897795007841 -4.42027443531311 1.05184555864352 -4.20239872573457 0.000026410141459299 0.0038268939124316
ENSG00000135451 18.4650914173088 -2.56219608791253 0.611229704384565 -4.19187102579112 0.0000276663272104479 0.0039447755989745
ENSG00000183337 95.8431874160664 -1.31398011562368 0.313435981824185 -4.19218019570175 0.0000276286401945162 0.0039447755989745
ENSG00000120802 88.5254939184928 -1.48915450992617 0.356611589843753 -4.17584439860364 0.0000296882711889503 0.00419947664603699
ENSG00000198885 16.4693438547034 -1.6165720431137 0.387974102954952 -4.16670089782103 0.0000309039548833196 0.00426383613720961
ENSG00000225614 106.124721423652 -1.50392281659131 0.361054900850259 -4.16535771443532 0.0000310864754393714 0.00426383613720961
ENSG00000270882 19.2742463450008 -1.7127250163913 0.412420362259287 -4.15286240235277 0.0000328342184605421 0.0044672082108568
ENSG00000173621 71.9271543922204 -1.37457004417172 0.331729211108426 -4.14365090001809 0.0000341819968017119 0.00461534643179479
ENSG00000142173 1405.28760477115 -2.7975448697707 0.675740074803282 -4.13997182361147 0.0000347348482750746 0.00465473083313274
ENSG00000077279 163.457166117381 -2.9152393327767 0.70626637568921 -4.12767679890164 0.000036644666804194 0.00482064588537152
ENSG00000137441 4.54504532596784 -3.90052609590035 0.944989757353035 -4.12758558021403 0.0000366592017251738 0.00482064588537152
ENSG00000161551 65.0276037506311 -1.11207707056037 0.269476756202178 -4.12680145862387 0.0000367843707799207 0.00482064588537152
ENSG00000090776 89.8112394839884 -1.3044963131977 0.317097156540632 -4.11386947593314 0.0000389081488146207 0.00499506173902479
ENSG00000148773 127.813406505442 -2.42268053513243 0.589454503316025 -4.11003821584777 0.0000395593642208069 0.00503618963219601
ENSG00000069493 20.8816445572296 -1.89495712154037 0.461575720188404 -4.10540901234339 0.0000403600123472138 0.0050431580888881
ENSG00000130635 463.118606693339 -2.58880889046484 0.630675368949926 -4.10482003566304 0.0000404629751843684 0.0050431580888881
ENSG00000176887 370.549627181231 -2.97969216668293 0.728422233614775 -4.09061122681044 0.0000430237814997952 0.00528836453566103
ENSG00000133466 37.5430318695807 -1.59617856831278 0.390672993964341 -4.08571514533323 0.0000439412616714561 0.00536414456692029
ENSG00000159459 91.5502295856426 -2.11972565773329 0.521455108869231 -4.06502040478592 0.000048028259906236 0.00578383565073543
ENSG00000108106 92.8541969814024 -1.35914531829176 0.334708126761983 -4.06068813279301 0.0000489282925570335 0.00581463219472415
ENSG00000167900 13.1259207689574 -2.02704992176787 0.499193572081963 -4.0606490851109 0.000048936476979668 0.00581463219472415
ENSG00000112655 71.8292681920747 -1.45649918849909 0.359204629176922 -4.05478958285282 0.0000501794518738306 0.0058838708601795
ENSG00000122691 24.3312752183246 -2.5504862536135 0.63015125814184 -4.0474191246309 0.0000517854660545718 0.00599332702266645
ENSG00000213420 23.362696966983 -2.07470806910778 0.512506060977152 -4.04816299177441 0.0000516211945616151 0.00599332702266645
ENSG00000198353 13.4750823012956 -2.28504893200887 0.567421227373965 -4.02707692587413 0.0000564745599891978 0.00649384569475789
ENSG00000280351 15.620271413377 -1.5981128710707 0.396994482272381 -4.02552917593001 0.0000568473311875018 0.00649480758817208
ENSG00000135446 98.6075744758383 -1.3874617505214 0.345911761806605 -4.01102796642433 0.0000604549478717657 0.00677665745860679
ENSG00000182199 90.1572340532286 -1.27525247932768 0.31783061808923 -4.01236509872583 0.0000601134323798715 0.00677665745860679
ENSG00000196591 114.004627112836 -1.35895789115898 0.339018849033068 -4.00850246242925 0.0000611050017960374 0.00680671529381735
ENSG00000102384 11.1227951753543 -1.85037066397203 0.464177325605783 -3.98634436000762 0.0000670991075066821 0.00703474937112702
ENSG00000140557 5.44660640764187 -3.66630453683657 0.919141883001629 -3.98883415568396 0.0000663988209213281 0.00703474937112702
ENSG00000168393 26.3654694808698 -1.09097454859538 0.273553703126331 -3.98815492580465 0.0000665891737776012 0.00703474937112702
ENSG00000291029 9.87543415427445 -1.54625097101914 0.387788048592491 -3.98736107683408 0.0000668123028957086 0.00703474937112702
ENSG00000141753 196.162563093611 -2.20717236449749 0.55410891728446 -3.9832825201844 0.0000679698723239303 0.00708436862239421
ENSG00000178409 12.4538455312721 -1.2909839994206 0.32504244943916 -3.97173969630155 0.0000713496597923946 0.00735066466173323
ENSG00000178999 10.7460992139563 -2.43634375525829 0.614738260469804 -3.96322127956759 0.0000739451834151945 0.00753100002290863
ENSG00000179409 28.8401945468515 -1.15479706928265 0.291703403852975 -3.95880560195551 0.0000753255145503208 0.00758489630412637
ENSG00000163808 17.1294434472835 -1.99919798606592 0.505255635757086 -3.9568049212757 0.0000759589118489012 0.0076057061004661
ENSG00000137807 11.1150081656506 -2.26670414325096 0.573278525006134 -3.95393171796678 0.0000768773572999105 0.0076546655818788
ENSG00000131473 218.601624937723 -1.01255237733059 0.257669042214397 -3.92966251835593 0.0000850651671756695 0.00833031029984592
ENSG00000164619 22.1523520523989 -2.40668803476982 0.613417445426962 -3.92340982916564 0.0000873044505497468 0.0084109579575575
ENSG00000163710 18.9983334282838 -3.23812171302485 0.827784892031689 -3.91179126871633 0.0000916140779567683 0.00863935297049461
ENSG00000105251 32.8685072181688 -2.6346690112515 0.674003666060262 -3.90898320576188 0.0000926854063363248 0.00869437893227535
ENSG00000140937 184.634385378946 -1.5781631566245 0.404122734708022 -3.90515806482584 0.0000941638167432435 0.0087410505511189
ENSG00000050344 20.7976425696984 -2.64562888626047 0.67772730387171 -3.90367758705686 0.0000947419741022296 0.00874915131825926
ENSG00000142945 16.4189169012666 -2.22600040739926 0.571495874147318 -3.8950419558505 0.0000981817336094995 0.00897381045190825
ENSG00000203727 11.7408130086242 -1.18636705956545 0.304686681605174 -3.89372798743725 0.0000987153381223206 0.00897654832323531
ENSG00000090889 17.6960569263759 -2.23423356043942 0.575663882915271 -3.88114249781459 0.000103966898310337 0.00926501014292568
ENSG00000101003 31.2797838369353 -1.50007686556651 0.386805946973892 -3.87811220924109 0.00010527016370254 0.00933447824711629
ENSG00000131351 10.7020635937782 -1.27927787655836 0.330179570637618 -3.87449130813245 0.000106847656652196 0.00942745437877276
ENSG00000164104 65.1948744637605 -1.17538365113534 0.303976402685727 -3.86669373263994 0.000110320830983456 0.00959218869552476
ENSG00000258947 182.244828796402 -1.13665321694984 0.294096782431393 -3.86489511225781 0.000111136947996694 0.00961550400070426
ENSG00000154640 34.1444471463544 -1.18194185966227 0.307051946685466 -3.84932215027777 0.000118445146907589 0.0101007074322199
ENSG00000119326 19.1524970594732 -1.26414286761094 0.328992869066224 -3.84246282054363 0.000121805870105027 0.0102293745897747
ENSG00000159335 802.659438496391 -1.0354769224187 0.269575707832222 -3.84113587513292 0.000122466298506376 0.0102293745897747
ENSG00000011638 18.6784017059963 -1.21628179497821 0.317815106143006 -3.82701064697325 0.000129708906499881 0.0103726585791724
ENSG00000071564 236.588277801785 -1.19589685423464 0.3127815721793 -3.82342490928175 0.000131610685814005 0.0103726585791724
ENSG00000121297 50.5828370215023 -1.06255582498275 0.27816105950981 -3.81993017590329 0.000133489457709311 0.0103726585791724
ENSG00000153044 8.24885448952422 -1.7607318357086 0.459645924441083 -3.83062644980394 0.000127817426590639 0.0103726585791724
ENSG00000156103 110.721328933305 -2.30836858978191 0.604128791566493 -3.82098754769882 0.000132918364021811 0.0103726585791724
ENSG00000196584 20.0244383222991 -1.70348056832139 0.444462502115726 -3.83267555803357 0.000126757079497799 0.0103726585791724
ENSG00000223749 7.82733938895407 -2.07931338990911 0.546630700532089 -3.80387231797466 0.000142451624743957 0.0109436004647049
ENSG00000142449 45.5163001690974 -3.7898166830659 0.997088672720191 -3.80088229537978 0.000144181783710767 0.0109818458593034
ENSG00000140988 917.666842128989 -1.00978726748317 0.265965939110675 -3.79667889376981 0.000146647545780176 0.0111221242912344
ENSG00000129810 7.22300525782218 -2.26581789130213 0.598884283357003 -3.78339848660121 0.000154701436564983 0.011450179255007
ENSG00000162849 87.8074101215135 -1.5646210637176 0.413479232955076 -3.78403784039039 0.000154304347522222 0.011450179255007
ENSG00000090006 200.616836788917 -1.31742559352884 0.349555166458516 -3.76886317223174 0.00016399274871756 0.011929970450584
ENSG00000143147 69.0428700007215 -1.2139049195002 0.322286292780036 -3.76654219150644 0.000165524122089446 0.0119438721781384
ENSG00000165244 10.4363914467378 -1.65973405547721 0.440809323214865 -3.76519725892503 0.000166417649213851 0.0119599264594293
ENSG00000060718 97.7602895075659 -2.37728644105825 0.63214468140943 -3.76066826309106 0.000169460040873032 0.0121296638894781
ENSG00000168298 53.187238957589 -1.26564874406486 0.33675873863057 -3.75832487439414 0.000171054696410873 0.012194831416524
ENSG00000131873 94.6806865578522 -1.22583802329235 0.326731559305975 -3.75182007485352 0.000175555440216074 0.0124658351034705
ENSG00000163597 168.405692004586 -1.21032929717157 0.323010016271254 -3.74703333086481 0.00017893831718407 0.0126056032694533
ENSG00000232021 4.71022260448138 -3.99893091545874 1.06891067650796 -3.7411273021642 0.000183196692818888 0.0128547821106734
ENSG00000169607 13.0515535927041 -2.2118896866516 0.59355599435781 -3.72650551536377 0.000194152825729242 0.0133207503444681
ENSG00000177732 282.573565668298 -1.17787085535913 0.317047186857031 -3.7151279184517 0.000203100923078282 0.013711620272819
ENSG00000198826 21.4277581831259 -1.74388722624174 0.469759757023186 -3.71229591332504 0.000205387658201753 0.0138136763476598
ENSG00000204604 18.9389125825559 -1.54116313102202 0.417078863042917 -3.69513602242517 0.0002197691013348 0.0146702048430342
ENSG00000169679 14.9984520490117 -2.19728265579233 0.595468937365466 -3.69000382373221 0.000224250681219332 0.0147484128832921
ENSG00000244486 36.2046655386274 -1.19732457788946 0.324797455081114 -3.68637302773952 0.00022747285372365 0.0148507277359583
ENSG00000132016 19.1959081779682 -1.98866440565436 0.53968196137059 -3.68488211205707 0.000228808520043074 0.014883409681488
ENSG00000130147 79.0701606276233 -1.02168881194709 0.278751681924577 -3.66522922801067 0.000247117143669013 0.0159578581580175
ENSG00000101412 26.1233738960572 -1.1424476500747 0.312069784075103 -3.66087237013553 0.000251357953701495 0.0161149381612293
ENSG00000132465 4.79284333953601 -3.36252265168296 0.918303999909291 -3.66166612800893 0.00025058028821615 0.0161149381612293
ENSG00000103460 22.9927210120041 -1.90851965186974 0.521618660584529 -3.65884082776303 0.000253358631833915 0.0161849852873687
ENSG00000168994 78.5852939247974 -1.0291314623108 0.282159872616414 -3.64733458648057 0.000264974786066224 0.0168065680144424
ENSG00000063660 540.889688073883 -1.00274292915816 0.275387872300106 -3.6412022097524 0.000271367887358225 0.0169111533440057
ENSG00000126778 11.9801858773258 -2.294378551969 0.629770155465737 -3.64319987547238 0.000269269579774387 0.0169111533440057
ENSG00000254139 12.4287651157692 -5.04050899483277 1.38406698931353 -3.64180999456735 0.000270727865924772 0.0169111533440057
ENSG00000092607 25.3162019345995 -2.14252612549775 0.589267892961612 -3.63591186808022 0.000276999029948551 0.0172019293058293
ENSG00000065978 638.478910981118 -1.09538309548041 0.301641168070041 -3.63141113160675 0.00028187572293195 0.0174439965618616
ENSG00000128534 94.324812221765 -1.28254492011919 0.353400331607082 -3.62915596113573 0.000284349417378819 0.0175361926157187
ENSG00000164694 9.38888299452964 -2.87870267200489 0.794517355976273 -3.62320929851513 0.000290970187880416 0.0177601426664132
ENSG00000144355 27.9139774783936 -2.46231408224483 0.681022847135583 -3.61561156516474 0.000299639392542263 0.0182268699429377
ENSG00000007384 46.4629206578666 -1.38466243861439 0.383378980210835 -3.61173280249458 0.00030415786670714 0.0184387947561951
ENSG00000157456 8.52957710894688 -2.14814566846876 0.595099178659258 -3.60972716061964 0.000306519242921357 0.0184563934682005
ENSG00000089902 69.6382929177909 -1.31976792419094 0.367015368789221 -3.59594729927751 0.000323213234377462 0.0189494390668076
ENSG00000155380 152.762460730797 -1.11154851412597 0.30910317874285 -3.59604362092535 0.000323093644841495 0.0189494390668076
ENSG00000077152 7.03821760770355 -1.62530003001141 0.452269188930053 -3.59365632192729 0.000326069871272122 0.0189919716198792
ENSG00000111206 53.9088060358084 -1.94604699332507 0.542595274129717 -3.58655352545483 0.000335077310453993 0.0193429147628972
ENSG00000151388 33.8379041575274 -2.77295704412103 0.773381397737655 -3.58549746894955 0.000336436266425301 0.0193429147628972
ENSG00000112182 38.5234208713208 -1.51850874396174 0.423804505317742 -3.58304058807318 0.000339617812547583 0.0194630491094391
ENSG00000149636 15.2836250614114 -1.22368776910642 0.341707018313899 -3.58110224116707 0.000342147721888225 0.0195451886128649
ENSG00000100196 6.99625512301208 -2.43368569794278 0.679909828352782 -3.57942420664645 0.000344352101506377 0.0196082667896107
ENSG00000134057 14.0268606255563 -1.61924139279918 0.453374952895345 -3.5715281191834 0.000354904435027045 0.0199660963590333
ENSG00000167460 921.546411601652 -1.07173011910036 0.300008953440272 -3.57232711494301 0.000353823062440153 0.0199660963590333
ENSG00000272841 8.42731750233056 -1.72030567071821 0.481804600333321 -3.57054637819579 0.000356237369812746 0.0199660963590333
ENSG00000144747 88.2667102803158 -1.64576956277521 0.461134231655479 -3.56895985983706 0.000358401326609751 0.020013725999956
ENSG00000104889 21.6401984230864 -1.10773871796349 0.310751910478899 -3.56470444946375 0.000364266418582718 0.0201059019827617
ENSG00000169071 6.4516662136471 -2.62538692205774 0.736510717857424 -3.56462826460317 0.000364372234777088 0.0201059019827617
ENSG00000242419 61.6280938848581 -2.01904372787 0.566555164795344 -3.56371956930149 0.000365636575768696 0.020113397191128
ENSG00000075218 20.6712917066624 -2.0398792950416 0.572986430980077 -3.5600830748338 0.0003707374911553 0.0201942241841518
ENSG00000131747 77.0844436174831 -2.39346226784944 0.672099399505239 -3.56117304912245 0.000369201643397004 0.0201942241841518
ENSG00000164879 10.0833990344193 -2.81539001085409 0.790871526994209 -3.55985759350103 0.00037105595435793 0.0201942241841518
ENSG00000065717 80.3717073447445 -1.6358467216672 0.46008019146025 -3.55556868570059 0.000377162392072644 0.0203154014777377
ENSG00000117650 5.12623703600594 -2.41741551995077 0.679803029827479 -3.55605287691093 0.000376468338761175 0.0203154014777377
ENSG00000145623 90.3608465378443 -1.73534544614753 0.488250572837037 -3.55421077350529 0.000379115247640741 0.0203154014777377
ENSG00000164142 11.9339657981951 -2.73806314176731 0.770977786521013 -3.55141638272439 0.000383163720194528 0.0203154014777377
ENSG00000173950 33.2609925419508 -1.15476392815181 0.325216378128001 -3.55075576082245 0.000384126706951557 0.0203154014777377
ENSG00000182481 82.5063282369478 -1.21269249574617 0.341449511377181 -3.55160120409887 0.00038289471077299 0.0203154014777377
ENSG00000197903 18.2788693251811 -1.31057991002725 0.369066686691971 -3.55106531498217 0.00038367518941334 0.0203154014777377
ENSG00000112984 11.042894654225 -2.2826081642504 0.644640318150571 -3.54090195723259 0.000398761724652089 0.0208054879709776
ENSG00000154839 22.8321347649208 -1.40703227569645 0.398904463516227 -3.52724124291281 0.00041991397653004 0.0216931211701301
ENSG00000087245 202.504957475712 -1.82755905994731 0.519146230317971 -3.52031653745797 0.000431032065527149 0.0218403454650265
ENSG00000115461 4420.42012259833 -1.58762980688093 0.451033657716251 -3.51998078130063 0.000431578069287098 0.0218403454650265
ENSG00000198324 40.6494860996183 -1.05120119986306 0.298399387215034 -3.52279945905365 0.000427014334118799 0.0218403454650265
ENSG00000104415 14.160780456519 -2.44907810861443 0.69737773522452 -3.51183868499322 0.000445018029331529 0.0222796526313928
ENSG00000139146 32.5050350146602 -1.60718937045595 0.458163151431281 -3.50789749336053 0.000451663047145012 0.0224467144196881
ENSG00000164932 9.61297281010641 -2.59042296441584 0.740751797981511 -3.49701880099992 0.000470488672552377 0.023100604988708
ENSG00000274641 3.72798338829359 -2.40780668082897 0.688428214044858 -3.49754212815001 0.00046956654318534 0.023100604988708
ENSG00000133110 474.034298802728 -4.09937161863975 1.17613265270911 -3.48546705951684 0.000491278706615848 0.0237886113224418
ENSG00000293495 34.2207532761717 -1.29829805444326 0.372705453957194 -3.48344259698539 0.000495009262871145 0.0237886113224418
ENSG00000271270 28.1608440073018 -1.81223092871491 0.520554601263708 -3.48134647991874 0.000498899681311148 0.0239029274731414
ENSG00000155850 47.4344621328192 -1.11679746710992 0.321004789079288 -3.47906793014876 0.000503161024486263 0.0239781789824028
ENSG00000064666 112.847100870014 -1.5099866867224 0.434408438274951 -3.47596076337422 0.000509026752945071 0.0241930235139733
ENSG00000185585 82.414535375535 -1.43221597826468 0.412893331355849 -3.46873119399046 0.000522922379901259 0.0247216063049871
ENSG00000035499 5.69858735954917 -2.31991224344132 0.670701306407953 -3.45893503005976 0.000542315703483517 0.0254360336399651
ENSG00000170166 5.06988083412574 -2.55042175989222 0.737557307095228 -3.45793029959491 0.000544342193924687 0.0254640706622564
ENSG00000128595 483.024869627416 -1.486036719024 0.429868352004876 -3.45695772227295 0.000546310550788615 0.025489248551585
ENSG00000183691 10.1151299580921 -1.82691558529749 0.529653165797318 -3.44926775345019 0.000562109031560046 0.0258357252173798
