ensgene baseMean log2FoldChange lfcSE stat pvalue padj
ENSG00000141858 199.009467036444 -0.697079703157404 0.207220013644226 -3.36395935362795 0.00076832857996024 0.0309817200919262
ENSG00000175602 76.6980714540695 0.975222198788207 0.290092137286338 3.36176708514373 0.000774454189816312 0.0311582325622937
ENSG00000177733 338.223901212281 -0.72606201993215 0.217133695009729 -3.34384776116676 0.000826250650245653 0.032365418328194
ENSG00000067836 115.754558067496 0.993832844151823 0.297594233575107 3.33955679252434 0.00083912191348964 0.0326543010133752
ENSG00000114302 183.177487269487 -0.591923188067124 0.177398623923364 -3.33668421420695 0.00084784220930512 0.0328501993400982
ENSG00000143621 131.465603731891 -0.982556499953505 0.294438208792455 -3.33705501056792 0.000846711876259407 0.0328501993400982
ENSG00000142961 41.842489137864 0.823127194338732 0.246931428162611 3.33342418364292 0.000857840475773322 0.0329795550645709
ENSG00000203778 47.5536635252095 0.964922012092631 0.291216430982208 3.31341885084631 0.000921628471158766 0.0340792204179724
ENSG00000161960 531.840336716481 -0.790881591101504 0.238823126920605 -3.31157874574027 0.000927711263649635 0.0342331218468477
ENSG00000152061 112.570319627297 0.614973671388862 0.185802475292536 3.30982496557497 0.000933543294981395 0.0343073399674573
ENSG00000197043 199.597023228269 -0.916060070237047 0.277141187094289 -3.30539130557085 0.000948438833021159 0.0345685589385197
ENSG00000124207 73.464113470476 -0.586839084796127 0.177662252207784 -3.3031163204539 0.000956167164159299 0.0347082838427926
ENSG00000011304 245.537337645885 -0.896182562732056 0.271780197806659 -3.29745349353815 0.000975658306671951 0.0352721257602722
ENSG00000101193 109.905593576204 -0.659196433126418 0.200361157425653 -3.29004105184919 0.00100172767044102 0.0359231232802219
ENSG00000163479 128.227920424613 -0.912073929552268 0.278088608798142 -3.27979608188238 0.00103882142438612 0.0365185685341891
ENSG00000066117 174.608825181287 -0.732411988611326 0.223935514147537 -3.27063793967394 0.00107305195750961 0.0373535254661988
ENSG00000131504 170.320127022943 -0.661922788588847 0.202490292929998 -3.26891121056197 0.00107962174296301 0.0375089635961593
ENSG00000153885 63.3446916708834 -0.973320386307594 0.298007712902437 -3.26609125927638 0.00109043101818752 0.0377373825964196
ENSG00000164402 454.419962054063 0.904570396259712 0.277052706157068 3.264975855341 0.00109473407791214 0.0377844167050021
ENSG00000149658 110.238080411369 -0.550568982805275 0.168823936391845 -3.26120214095346 0.00110940921212303 0.0380662237605019
ENSG00000169919 81.1313030582393 -0.821502973456012 0.252132946300938 -3.25821351595793 0.00112116015355344 0.0382805314497758
ENSG00000172354 390.522079547273 -0.653520403431929 0.200628312278743 -3.25736879311411 0.00112450230888579 0.0383212326028136
ENSG00000071242 329.777891272452 0.822359753224891 0.252938492623835 3.25122421935157 0.00114909195625283 0.0384572496255917
ENSG00000124795 121.610267253543 -0.929695348599068 0.285808847439717 -3.25285713485535 0.00114250923794215 0.0384572496255917
ENSG00000151135 80.1286560742973 -0.736018080834257 0.226358315073335 -3.2515619344304 0.00114772766808948 0.0384572496255917
ENSG00000183520 56.1571649002368 -0.841064637339731 0.258710939525617 -3.25098211495016 0.00115007092242835 0.0384572496255917
ENSG00000106105 181.580377557747 -0.665813247815814 0.205027070158243 -3.2474406784525 0.00116447936040643 0.038577166618074
ENSG00000103429 70.2636939333299 -0.521596859467478 0.161039372890477 -3.23893995676584 0.00119974827364055 0.0391874168710769
ENSG00000103495 383.238424254213 -0.605011566028519 0.186707509489152 -3.24042438187882 0.00119351923451753 0.0391874168710769
ENSG00000183684 48.3561472306109 -0.836236572943146 0.258216555567432 -3.23850874358351 0.00120156337915927 0.0391874168710769
ENSG00000116273 46.2279646698283 -0.564137415877015 0.174328028079481 -3.23606835970065 0.0012118835782482 0.0394149653560541
ENSG00000128849 94.7081343232476 0.905984883576671 0.280010922499988 3.23553408377028 0.00121415388831563 0.0394168756857004
ENSG00000157827 406.802030682296 0.693859295385169 0.215062560733054 3.22631374340614 0.00125395817635243 0.040140925608257
ENSG00000087269 49.5224514287139 -0.471776250742369 0.146452654065178 -3.22135678423695 0.00127585209959799 0.0404074949035001
ENSG00000083857 219.72953143164 -0.977473803465648 0.303865155968622 -3.21680121680876 0.00129628379337885 0.0408141876118845
ENSG00000152154 58.0772179362677 0.958897187818774 0.298836499090019 3.20876864351809 0.00133304710643511 0.0413693278879953
ENSG00000006451 93.7875302869772 -0.597989565107191 0.18669441880971 -3.20303932447332 0.00135985410842532 0.0416248895305261
ENSG00000059691 26.3611563424879 0.77585772773018 0.242162600445463 3.20387097885046 0.00135593225873474 0.0416248895305261
ENSG00000129932 67.4237271137422 0.918347541216433 0.286667216124395 3.20353179422487 0.00135753049706987 0.0416248895305261
ENSG00000184226 622.330115401741 0.914693809661814 0.285734728674542 3.20119928685207 0.00136856842473148 0.0417671147842282
ENSG00000037241 15.7153122951586 -0.976183685473797 0.306002061951598 -3.19012126666063 0.00142213105946975 0.0428095697266242
ENSG00000158941 176.242820177259 -0.746430621096959 0.23414198409915 -3.18794010381698 0.0014329021477935 0.042922041983401
ENSG00000114867 658.205368152882 -0.59151654763722 0.185614347121007 -3.18680402033574 0.00143854212989755 0.0429466271041274
ENSG00000134987 45.0507322355553 -0.747519128661736 0.235234298752617 -3.17776418075775 0.00148415410905639 0.0438674605069853
ENSG00000104897 649.553001475319 -0.985992090281619 0.310704597495808 -3.17340682509508 0.00150661251208297 0.0442272622325083
ENSG00000186026 23.3433891261803 -0.913510168356186 0.287902353338697 -3.17298611061197 0.00150879742335219 0.0442272622325083
ENSG00000014138 31.1554482540598 -0.788153632881546 0.248563026377753 -3.17084018635882 0.00151998741192332 0.0443383562073803
ENSG00000168487 111.14922169944 -0.962313500621517 0.303476531270324 -3.17096513721626 0.00151933376155305 0.0443383562073803
ENSG00000106086 34.4309985651416 -0.798233466994434 0.251981680295296 -3.16782341501568 0.00153584776522945 0.0444373615579294
ENSG00000135316 204.710946027123 -0.697534885698812 0.220179646830183 -3.16802618107929 0.00153477698473319 0.0444373615579294
ENSG00000127663 231.255873751927 -0.976924742634092 0.309629374016917 -3.15514232374063 0.00160419828970512 0.0456006796131011
ENSG00000165475 63.8312245583674 0.760768647232447 0.241721192319374 3.14729809137828 0.00164786870836005 0.0464714620080713
ENSG00000161847 199.873705537189 -0.858664929361477 0.273051450734365 -3.14470011806243 0.00166257158099761 0.0466645878553078
ENSG00000196507 127.961165468275 0.596862797961606 0.189943514349242 3.14231733579582 0.00167616262836018 0.0469492870317751
ENSG00000210082 109175.465350473 0.909320840842881 0.289408334790986 3.14199949182391 0.00167798327101166 0.0469492870317751
ENSG00000105341 49.0720057135829 -0.638185384783482 0.203374564674923 -3.13798033595581 0.00170116289131092 0.0474488673111651
ENSG00000145734 144.415198723424 0.59450261055652 0.189745379708538 3.13315987704004 0.00172935216852951 0.0474858202961257
ENSG00000153975 12.8267111797434 -0.89334357889632 0.285181997843168 -3.13253846895203 0.00173301715568785 0.0474858202961257
ENSG00000164975 55.684432265054 -0.85546274189647 0.273147428291648 -3.13187185120801 0.00173695672345017 0.0474858202961257
ENSG00000115241 106.95051968776 -0.701492058407219 0.224686002900833 -3.12209950486692 0.00179566235936337 0.0480102720439105
ENSG00000141582 88.2242443397897 -0.475798765640523 0.152395086018332 -3.1221398148185 0.00179541650318661 0.0480102720439105
ENSG00000130956 90.4045429994409 0.903353701912284 0.289624414708965 3.11905231753352 0.00181433742559527 0.0484085867311144
ENSG00000102870 134.758871098822 -0.488367279588735 0.156630724188187 -3.11795327589736 0.00182111672035697 0.0485168360342635
ENSG00000183255 352.700791184829 -0.773291348249125 0.248121828445226 -3.11657927516777 0.00182962480478422 0.0485286333158119
ENSG00000102302 73.1244084990831 -0.726833053159921 0.233530344570842 -3.11237091905816 0.00185591155135918 0.049090103921973
ENSG00000161642 416.761542703125 0.875953297270307 0.281449565596224 3.11229223400891 0.00185640633133646 0.049090103921973
ENSG00000125835 82.9036293541991 -0.839140651112702 0.270308832638911 -3.10437747416732 0.00190679886903947 0.0492764428221497
ENSG00000136527 130.019174637708 -0.727770299748269 0.234273562174515 -3.10649777547728 0.0018931773294859 0.0492764428221497
ENSG00000147155 53.5246759564929 -0.728421282586875 0.234618284475108 -3.10470807599889 0.00190466906390145 0.0492764428221497
ENSG00000164610 25.0019853540128 -0.927717198445222 0.298776947533242 -3.10504945613986 0.00190247211562 0.0492764428221497
ENSG00000100605 329.953071021797 0.869704036489579 0.280756255406852 3.09771917718901 0.00195016129160247 0.0498676107607328
